NO,NAME,ID,DATE,COMMENT
187,每天都在想蔡徐坤a,4930096853680182,Wed Aug 02 01:15:48 +0800 2023,我的愿望是你的愿望都会实现[抱一抱]生日快乐
188,K_未完待续,4930159168192953,Wed Aug 02 05:23:26 +0800 2023,我一直在，等你回家
189,KUN-孙小鱼,4930222153008122,Wed Aug 02 09:33:43 +0800 2023,勇敢一点 我们等你回家@蔡徐坤 我爱你 我爱你 听见了嘛[抱抱]
190,路過蜻蜓98,4930103429826478,Wed Aug 02 01:41:57 +0800 2023,坤 生日快乐🎂[爱你]
191,185帅坤坤,4930112523075874,Wed Aug 02 02:18:05 +0800 2023,宝宝我一直在，特别爱你，永远爱你@蔡徐坤
192,重新起个好名字8,4930427762247277,Wed Aug 02 23:10:44 +0800 2023,喜欢听你的歌 做你一辈子的歌迷 生日快乐
193,M记在逃薯条k,4930442958996978,Thu Aug 03 00:11:07 +0800 2023,小坤全国巡演！[亲亲][亲亲][亲亲][亲亲]
194,每天都在想蔡徐坤a,4930099722061487,Wed Aug 02 01:27:13 +0800 2023,你在的地方就是我奔赴的远方，期待下次相聚❤️生日快乐🎂
195,KUN_安宁,4930463208573349,Thu Aug 03 01:31:35 +0800 2023,💒安宁💗ʚ ɞ*:.☽💗ʚ ɞ*:.☽你用时间证明你对音乐的忠诚，我用时间衡量我对你爱的深度。@蔡徐坤
196,M记在逃薯条k,4930443008808431,Thu Aug 03 00:11:19 +0800 2023,[亲亲][亲亲][亲亲][亲亲][亲亲]kisskiss
197,KUN_安宁,4930463284592648,Thu Aug 03 01:31:52 +0800 2023,💒安宁💗ʚ ɞ*:.☽💗ʚ ɞ*:.☽你背光而来，乘着夏凉，裹着清风，徐徐缓缓，任笑晕浅浅，扯着云被，踏着桦香，漫漫散散。@蔡徐坤
198,KUN_安宁,4930463263884390,Thu Aug 03 01:31:48 +0800 2023,💒安宁💗ʚ ɞ*:.☽💗ʚ ɞ*:.☽你用时间证明你对音乐的忠诚，我用时间衡量我对你爱的深度。@蔡徐坤
199,M记在逃薯条k,4930442983115117,Thu Aug 03 00:11:13 +0800 2023,特别特别特别喜欢雅
200,M记在逃薯条k,4930442907881120,Thu Aug 03 00:10:55 +0800 2023,所有的愿望都要实现！！！！
201,重新起个好名字8,4930427742063788,Wed Aug 02 23:10:39 +0800 2023,总有人山高路远，为你而来！𝐋𝐨𝐯𝐞 𝐧𝐞𝐯𝐞𝐫 𝐟𝐚𝐢𝐥𝐬.生日快乐🌹
202,梦之蓝_555,4952390581620566,Mon Oct 02 13:43:08 +0800 2023,想你[抱抱]
203,沐沚漓,4930085368632704,Wed Aug 02 00:30:11 +0800 2023,25岁的蔡徐坤生日快乐！“单枪匹马独领天下，注定把历史写下”，新的一岁也要带着自己的热爱继续前行，享受属于自己的舞台，在舞台上发光发热。希望你永远开心，一直幸福，平安顺遂，我会永远爱你！
204,沐沚漓,4930085389604501,Wed Aug 02 00:30:16 +0800 2023,@蔡徐坤
205,Nice2cu-K,4930085674814075,Wed Aug 02 00:31:24 +0800 2023,谢谢你住进我的青春 未来我们也继续陪伴彼此[心]生日快乐
206,吧唧802口蔡徐坤,4930085683989467,Wed Aug 02 00:31:26 +0800 2023,陪你的第六年，生日快乐🎂我们一直在一直爱你！❤️@蔡徐坤
207,困困天使·,4930085671407098,Wed Aug 02 00:31:23 +0800 2023,@蔡徐坤 一直在 一直爱[心][心][心]
208,池鱼厶-S,4930085662230377,Wed Aug 02 00:31:21 +0800 2023,生日快乐
209,坤家的崽仔,4930085712304395,Wed Aug 02 00:31:33 +0800 2023,蔡徐坤生日快乐啊
210,上线也不会来找你,4930085771549216,Wed Aug 02 00:31:47 +0800 2023,㊗️KUN25岁生日快乐！🎂不止生日，每天都要开心“打不倒的都会使我们更强大”一直都在，happy birthday🎉🎉🎉@蔡徐坤
211,铃铛响叮,4930085708630202,Wed Aug 02 00:31:32 +0800 2023,生日快乐！！！！
212,八玥海葵,4930085822139528,Wed Aug 02 00:31:59 +0800 2023,祝蔡徐坤生日快乐，天天开心，顺顺利利的[鲜花]
213,猫价临奏,4930085812964461,Wed Aug 02 00:31:57 +0800 2023,陪伴是我最长情的告白 又是一年0802 生日快乐我的KUN🎂🥳 @蔡徐坤
214,每天都在wait你喂我吃黄桃干,4930085742970742,Wed Aug 02 00:31:40 +0800 2023,生日快乐哥[蛋糕]希望我们一直开心[抱一抱][抱一抱]
215,你听见我说啥了,4930085754246385,Wed Aug 02 00:31:43 +0800 2023,我们爱你蔡徐坤
216,·蔡蔡困了·,4930086187306598,Wed Aug 02 00:33:26 +0800 2023,精心挑选一支花，翻山越岭也要送给你🌹生日快乐🌹
217,KUN-崔皮炸鸡,4930086081399060,Wed Aug 02 00:33:01 +0800 2023,生日快乐🎂相信自己 成为你自己！你现在所经历的磨难，未来都会成为你的下酒菜。@蔡徐坤[蛋糕]
218,思葵选手,4930085881385154,Wed Aug 02 00:32:13 +0800 2023,无关人员让让让让 小广播来了 （掏出一张小纸条）然后（清嗓子）咳咳 然后（大声朗诵）发现不够大声 然后（掏出大喇叭）我长话短说 蔡徐坤25岁生日快乐！记得许愿 爱你
219,小葵睡懒觉kK,4930086107090975,Wed Aug 02 00:33:07 +0800 2023,生日快乐[蛋糕]@蔡徐坤
220,Ciuu7ees-,4930086057018999,Wed Aug 02 00:32:55 +0800 2023,生日快乐啊！我永远爱你@蔡徐坤
221,想吃蛋炒饭嘛,4930086014552845,Wed Aug 02 00:32:45 +0800 2023,只要站在舞台上，你永远还是耀眼而又令人骄傲的雄狮，25岁生日快乐坤@蔡徐坤 [抱一抱] [抱一抱]
222,蛋卷真的很想睡觉,4930085998041325,Wed Aug 02 00:32:41 +0800 2023,㊗️原创音乐制作人蔡徐坤25岁生日快乐🎂🎊又一年我们一起过生日。一直在，一直听你唱。 Only for KUN.在你不出现的这段时间里，我们都要好好生活，天天开心🥳。记得吃蛋糕哦。 KUN&IKUN is forever.@蔡徐坤 [哇]
223,坤家的崽仔,4930085977852342,Wed Aug 02 00:32:36 +0800 2023,蔡徐坤要永远开心快乐，平安无虞啊
224,-郜郜i幼恩呐,4930085892917499,Wed Aug 02 00:32:16 +0800 2023,恭喜你！开启long game新副本，接下来的路，我们一起打怪升级！@蔡徐坤 25岁生日快乐！！！
225,小猪彩彩噜,4930085951380097,Wed Aug 02 00:32:30 +0800 2023,生日快乐[兔子]@蔡徐坤
226,岚岚也爱芒果冰,4930085923326346,Wed Aug 02 00:32:23 +0800 2023,脚下踩着泥泞的路，心里怀揣有梦的远方，纵使前路迷茫，我与你一同前往，25岁生日快乐！@蔡徐坤
227,piKriK-8-2,4930086417989841,Wed Aug 02 00:34:20 +0800 2023,生日快乐宝宝[蛋糕]
228,電子蝴蝶MP3版,4930085956878993,Wed Aug 02 00:32:30 +0800 2023,小坤生日快乐[心][心][心]
229,小葵的馨,4930085876665134,Wed Aug 02 00:32:12 +0800 2023,有人永远爱你 生日快乐大哥~
230,fffff_m,4930087050544141,Wed Aug 02 00:36:52 +0800 2023,生日快乐 我的宝贝[送花花][送花花]
231,_怡困噜-,4930087038486291,Wed Aug 02 00:36:49 +0800 2023,永远爱你@蔡徐坤
232,葵葵小布偶,4930086963249560,Wed Aug 02 00:36:30 +0800 2023,生日快乐
233,行將就鍷了,4930088787249007,Wed Aug 02 00:43:46 +0800 2023,㊗️蔡徐坤生日快乐[打call]谢谢你加入我的青春让我的生活多了一种颜色[彩虹屁]ikun永远都会在，做你的歌迷！！一直爱你@蔡徐坤
234,-吃饱了就犯困,4930088652505552,Wed Aug 02 00:43:13 +0800 2023,永远要开心幸福啊坤 生日快乐[泪]最好的祝福给你[泪]
235,色坤头子,4930088255097989,Wed Aug 02 00:41:39 +0800 2023,我爱你！你要一直快乐！要好好生活好好照顾自己！我的宝贝 生日快乐！！我们一直都在！永远！@蔡徐坤
236,K·小猫咪_yan,4930089269068406,Wed Aug 02 00:45:40 +0800 2023,这是第六次陪你过生日啦[抱一抱]你继续热爱你的热爱，我们会一直在😘☝🏼️坤～生日快乐🎂✨
237,旺仔小猫头子,4930088229408842,Wed Aug 02 00:41:33 +0800 2023,陪你过得第五个生日哥哥！生日快乐！@蔡徐坤
238,Mu-Keiyuo,4930087986659565,Wed Aug 02 00:40:34 +0800 2023,生日快乐@蔡徐坤
239,今天可以不熬夜了吗,4930091513545271,Wed Aug 02 00:54:36 +0800 2023,我爱你 生日快乐[蛋糕]
240,妞子小影,4930085830001590,Wed Aug 02 00:32:01 +0800 2023,@蔡徐坤 吃蛋糕 http://t.cn/A60pnlcv
241,sing小葵_KUN,4930092209278984,Wed Aug 02 00:57:22 +0800 2023,生日快乐🎂
242,很困的82颗菠萝炒蒜,4930091399779605,Wed Aug 02 00:54:09 +0800 2023,25岁的小坤要顺顺利利平平安安！生日快乐🎂
243,我的宝贝你在干嘛,4930091357835682,Wed Aug 02 00:53:59 +0800 2023,生日快乐@蔡徐坤
244,小王今天爱坤了吗,4930094487831347,Wed Aug 02 01:06:25 +0800 2023,岁岁年年，情深未减@蔡徐坤
245,赠坤蓝玫瑰,4930091315888413,Wed Aug 02 00:53:48 +0800 2023,25岁生日快乐~
246,困困不想理我了,4930091002627847,Wed Aug 02 00:52:34 +0800 2023,生日快乐徐坤 要继续快乐下去，我们一直都在[心]
247,小困贩卖铺,4930090369025245,Wed Aug 02 00:50:03 +0800 2023,谢谢你住进我的青春 未来我们也继续陪伴彼此[心]生日快乐
248,葵葵八分甜呀,4930090369025553,Wed Aug 02 00:50:03 +0800 2023,生日快乐🎂
249,808BassaboutK,4930090246604837,Wed Aug 02 00:49:34 +0800 2023,🎂🎂To我的挚爱蔡徐坤：生日快乐！我们相遇陪你的第6个生日啦！未来的第六个我也在！平安喜乐啊宝宝！💛只要你还站在舞台上我就会一直听你唱，你放心勇敢大胆的继续往前，身后会一直有IKUN和金海在，你爱我，我爱你KUN和IKUN甜蜜蜜💛@蔡徐坤
250,-郜郜i幼恩呐,4930090775872380,Wed Aug 02 00:51:40 +0800 2023,25岁生日快乐 继续闪耀 做舞台上闪闪发光的你 我爱你@蔡徐坤
251,August麻迷,4930090502196601,Wed Aug 02 00:50:35 +0800 2023,坤哥生日快乐🎂㊗️平安顺遂，自由幸福！
252,多少整点儿,4930090540208616,Wed Aug 02 00:50:44 +0800 2023,生日快乐天天开心哦！
253,葵葵八分甜呀,4930090469954091,Wed Aug 02 00:50:27 +0800 2023,一直在一直爱
254,彬糖奶坤_,4930090222226936,Wed Aug 02 00:49:28 +0800 2023,陪你过的第六个生日，25岁坤坤宝贝生日快乐[蛋糕]每天都要开开心心！一直在，永远爱[亲亲][亲亲][亲亲][亲亲]
255,小困贩卖铺,4930089806201474,Wed Aug 02 00:47:49 +0800 2023,你曾指引着我奔去更好的方向，而我也会一直在你身后看你闪闪发光。[心]生日快乐
256,冬日唱片-标签版,4930089584953580,Wed Aug 02 00:46:56 +0800 2023,"If you need me,I will be your side.生日快乐🎂@蔡徐坤"
257,闪耀蔡蔡,4930087814956655,Wed Aug 02 00:39:54 +0800 2023,KUN&IKUN IS FOREVER@蔡徐坤
258,小慧与蔡困,4930087953368803,Wed Aug 02 00:40:27 +0800 2023,第六个生日啦🍰要一直开心！
259,小葵睡懒觉kK,4930085791995500,Wed Aug 02 00:31:52 +0800 2023,一直在 生日快乐！！！[蛋糕]
260,困在小狮子身边,4930089650750570,Wed Aug 02 00:47:12 +0800 2023,我最爱的大狮子25岁生日快乐！
261,HHAIKUN,4930087789006962,Wed Aug 02 00:39:48 +0800 2023,@蔡徐坤  希望25岁的你能做你想做的 一定有人会支持你和爱你 祝生日快乐 平平安安
262,-困困菜姚,4930098128749715,Wed Aug 02 01:20:53 +0800 2023,陪你过的第六个生日啦 我很幸福真的 25岁生日快乐@蔡徐坤
263,岵山尋蔡,4930087382946226,Wed Aug 02 00:38:11 +0800 2023,旦逢良辰，顺颂时宜。25岁的蔡徐坤你好，新一岁的剧本就从读完我的评论开始吧！即使万人仰慕，我对你一见如故，愿你在迷茫中寻找自我，期待更多的舞台。𝙼𝚊𝚢 𝚢𝚘𝚞𝚛 𝚋𝚒𝚛𝚝𝚑𝚍𝚊𝚢 𝚋𝚎 𝚏𝚞𝚕𝚕 𝚘𝚏 𝚕𝚊𝚞𝚐𝚑𝚝𝚎𝚛! 🎂
264,谁知潘中餐802,4930097574053112,Wed Aug 02 01:18:41 +0800 2023,平安喜乐
265,西红柿先生是一个谜,4930086376046791,Wed Aug 02 00:34:10 +0800 2023,平安喜乐，最朴实的辞藻，却囊括了对你的所有祝福❤️生日快乐[笑而不语]
266,西红柿先生是一个谜,4930086409342733,Wed Aug 02 00:34:19 +0800 2023,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂
267,August_屁桃小葵,4930086367139252,Wed Aug 02 00:34:09 +0800 2023,㊗️KUN25岁生日快乐！🎂不止生日，每天都要开心“打不倒的都会使我们更强大”一直都在，happy birthday🎉🎉🎉@蔡徐坤
268,菜包屁弟,4930086380241710,Wed Aug 02 00:34:12 +0800 2023,“我仍守着花海 等你归来～”@蔡徐坤 生日快乐 期待下一次见面
269,西红柿先生是一个谜,4930086392305463,Wed Aug 02 00:34:15 +0800 2023,你曾指引着我奔去更好的方向，而我也会一直在你身后看你闪闪发光。[心]生日快乐
270,煎葵果子,4930086266996765,Wed Aug 02 00:33:45 +0800 2023,生日快乐🎂坤！一起的第6个生日啦!今年赴约看了你的演唱会，很喜欢 爱你！！要多多唱歌给我们听哦～会越来越好的🥳你远比自己想象的更好更强大@蔡徐坤 ​​​
271,愛·KUN,4930087630144658,Wed Aug 02 00:39:10 +0800 2023,爱你宝贝！生日快乐[鲜花]
272,淮竹k,4930086517607492,Wed Aug 02 00:34:45 +0800 2023,蔡徐坤生日快乐@蔡徐坤
273,小困贩卖铺,4930087641945487,Wed Aug 02 00:39:13 +0800 2023,你闪闪发亮的同时也要平平安安❤️生日快乐！
274,小菲不吃蛋炒饭,4930086350360730,Wed Aug 02 00:34:05 +0800 2023,生日快乐我们一直都在
275,这次一定能及格,4930086505809974,Wed Aug 02 00:34:42 +0800 2023,坤坤生日快乐 祝你一直开心～
276,奶味酱油小抄手,4930086349835503,Wed Aug 02 00:34:05 +0800 2023,25岁生日快乐[心]一切顺利好好生活[兔子]@蔡徐坤
277,-郜郜i幼恩呐,4930086560599274,Wed Aug 02 00:34:55 +0800 2023,恭喜你！开启long game新副本，接下来的路，我们一起打怪升级！@蔡徐坤 25岁生日快乐！
278,月半弯妞妞,4930103958569292,Wed Aug 02 01:44:03 +0800 2023,生日快乐呀宝贝[心]
279,迷样卷心菜,4930085821881632,Wed Aug 02 00:31:59 +0800 2023,生日快乐坤[爱你]
280,August_屁桃小葵,4930086321260050,Wed Aug 02 00:33:58 +0800 2023,记得吃蛋糕，生日快乐，一直开心健康幸福！我永远爱你！🎉@蔡徐坤 @蔡徐坤 @蔡徐坤
281,美娜酱·,4930087768295793,Wed Aug 02 00:39:43 +0800 2023,坤☷生日快乐！[打call][打call][打call][心][心][心]
282,_zzyxx,4930086505026875,Wed Aug 02 00:34:42 +0800 2023,我会一直在
283,折冬柳,4930086354813696,Wed Aug 02 00:34:05 +0800 2023,陪在你身边的第六年，25岁一定要一切顺利[抱一抱]
284,bobo的快乐小窝,4930085863296921,Wed Aug 02 00:32:09 +0800 2023,生日快乐，会一直在[心]
285,喵喵初遇82,4930199717677367,Wed Aug 02 08:04:34 +0800 2023,陪你的第六年，生日快乐🎂爱你❤️@蔡徐坤
286,想看82场雪-,4930190452457504,Wed Aug 02 07:27:44 +0800 2023,我爱你@蔡徐坤
287,sing小葵_KUN,4930132601209074,Wed Aug 02 03:37:52 +0800 2023,我永远爱你[送花花]
288,阿蔡小困,4930175596757173,Wed Aug 02 06:28:43 +0800 2023,To kun:   叮🎉迎接25岁的蔡徐坤，新的一岁希望你要天天开心，最重要的是多多营业发新歌咯（还是开心最重要）也要注意休息，好好吃饭，接下来的路会一直在陪着你，永远做你的ikun[心]
289,sur喵ai蔡徐坤,4930098363629751,Wed Aug 02 01:21:48 +0800 2023,陪伴是最长情的告白 KUN&IKUN FOREVER💞生日快乐🎂
290,sing小葵_KUN,4930132571849250,Wed Aug 02 03:37:45 +0800 2023,生日快乐🎂
291,sing小葵_KUN,4930123398120425,Wed Aug 02 03:01:18 +0800 2023,生日快乐🎂
292,sing小葵_KUN,4930123255776711,Wed Aug 02 03:00:44 +0800 2023,生日快乐🎂
293,heliotrope--cxk,4930157715915620,Wed Aug 02 05:17:40 +0800 2023,你曾指引着我奔去更好的方向，而我也会一直在你身后看你闪闪发光。[心]生日快乐
294,爱你的坤坤66666,4930086707135678,Wed Aug 02 00:35:30 +0800 2023,生日快乐[蛋糕]天天开心
295,Shirley_8152,4930212875733113,Wed Aug 02 08:56:51 +0800 2023,生日快乐🎂🎉 要一直开心 做你喜欢的事 做自己❤️❤️❤️
296,他的右脸有一道疤,4930088346322842,Wed Aug 02 00:42:01 +0800 2023,生日快乐[蛋糕][心]
297,sing小葵_KUN,4930123205706012,Wed Aug 02 03:00:32 +0800 2023,我们一直爱[心]
298,蔡徐坤你吃了没,4930208304726665,Wed Aug 02 08:38:41 +0800 2023,陪伴是最长情的告白 KUN&IKUN FOREVER💞生日快乐🎂
299,sing小葵_KUN,4930123583979869,Wed Aug 02 03:02:02 +0800 2023,晚安[心]一直在[泪]
300,sur喵ai蔡徐坤,4930098396136487,Wed Aug 02 01:21:57 +0800 2023,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂
301,小甜今天又饿了,4930086422187490,Wed Aug 02 00:34:22 +0800 2023,我们都在的@蔡徐坤 生日快乐 我爱你
302,爱你的坤坤66666,4930086798885961,Wed Aug 02 00:35:52 +0800 2023,坤坤好想你
303,petrichor--kun,4951988385614765,Sun Oct 01 11:04:57 +0800 2023,这年纪，风雨都好看，爱恨都浪漫迷失在莎士比亚的花园，那里盛放着浪漫主义者的玫瑰@蔡徐坤
304,-困宝-,4930085368365101,Wed Aug 02 00:30:10 +0800 2023,是8月2日 是你的25岁 是陪你的又一年 生日快乐我的坤@蔡徐坤 🥳
305,-困宝-,4930085671668741,Wed Aug 02 00:31:23 +0800 2023,@蔡徐坤 爱你
306,-郜郜i幼恩呐,4930086258611260,Wed Aug 02 00:33:43 +0800 2023,恭喜你！开启long game新副本，接下来的路，我们一起打怪升级！@蔡徐坤 25岁生日快乐！！！
307,祈渝kun_,4930085796450341,Wed Aug 02 00:31:53 +0800 2023,生日快乐[爱你]
308,Nice2cu-K,4930086324928604,Wed Aug 02 00:33:58 +0800 2023,"If you need me,I will be your side.生日快乐🎂"
309,小慧与蔡困,4930088447248271,Wed Aug 02 00:42:25 +0800 2023,一年又一年25岁生日快乐🎉
310,爱小坤的荔枝,4930088766015465,Wed Aug 02 00:43:41 +0800 2023,陪你的第六个生日咯[抱一抱]
311,狐狸精是颗菩萨心,4930088086541429,Wed Aug 02 00:40:59 +0800 2023,陪你过的第六个生日啦！@蔡徐坤 生日快乐！不只生日。愿所有美好祝福语都在你身上灵验[心]
312,小困贩卖铺,4930087776683866,Wed Aug 02 00:39:45 +0800 2023,"If you need me,I will be your side.生日快乐🎂"
313,不是甜妹_k,4930087637484995,Wed Aug 02 00:39:12 +0800 2023,你要知道爱坤一直在[抱一抱]爱坤永远爱坤坤[亲亲]@蔡徐坤
314,-吃饱了就犯困,4930089173648809,Wed Aug 02 00:45:18 +0800 2023,生日快乐宝贝[鲜花]
315,-RedamancyKUN-,4930087009390376,Wed Aug 02 00:36:42 +0800 2023,希望25岁的蔡徐坤，继续怀着少年的心，做先生该做的事吧！等你归来，我们都在！[心][心]
316,今天你困了莫,4930087143343358,Wed Aug 02 00:37:14 +0800 2023,我们一直在等你回家哦[抱一抱]@蔡徐坤
317,你看见坤坤了吗,4930086619320322,Wed Aug 02 00:35:09 +0800 2023,生日快乐呐坤坤
318,蔡包猪咪小葵MK,4930088178551505,Wed Aug 02 00:41:21 +0800 2023,我爱你@蔡徐坤
319,Kun_CafeinBali,4930087016726727,Wed Aug 02 00:36:43 +0800 2023,生日快乐哈[蛋糕]@蔡徐坤
320,雾海折花令,4930086560336598,Wed Aug 02 00:34:55 +0800 2023,生日快乐 @蔡徐坤
321,要一直陪着小困,4930086291643146,Wed Aug 02 00:33:51 +0800 2023,生日快乐我们一直都在[心]
